noisy,xgb_near,xgb_full,ridge_near,ridge_full
-2.117837152512988,-6.98609089310443,-9.692662155508726,-11.497746811079718,-10.534564947344297
-1.2433561847690797,-4.768278014916853,-8.139957410197372,-6.91991023447857,-6.155548025426414
-1.863030840503642,-4.684932299689488,-6.257957705183902,-10.401581414875654,-9.596232404438183
-2.0666111475798727,-6.40071563970297,-10.271582682249946,-12.542726439426492,-11.931881682977007
-2.297746569457965,-6.439036900300707,-8.557048029309259,-12.896978958290054,-11.521921090547016
-1.0071187617147692,-5.359173659908671,-6.000018482310171,-7.234141846976652,-6.414089041816163
-1.2183751434024837,-5.159391710906464,-7.981915324460834,-6.86977297168894,-6.085372232433506
-0.7360341551169893,-3.3825597314832963,-4.280045523787771,-3.9606468758806117,-1.4332121516646912
-1.2176213965403226,-3.600175731464059,-5.8181941587382795,-6.418501352265388,-6.663102638941944
-1.1951538251958753,-6.3198945380252125,-8.465445517442301,-5.811546159705784,-7.481107454824447
-2.1146776175575233,-6.003745013832988,-9.826714049340588,-10.891684647813245,-8.844819233995839
-1.4119668772206853,-4.900512432583177,-5.728378109977298,-7.987651768984755,-8.182356012027244
-1.8897591818902166,-6.153042306373476,-7.423077122603182,-10.7405264583966,-8.933296610430052
-1.5007480335071437,-5.8826189233772785,-8.432222384426849,-8.951801421318546,-7.752529625150149
-1.8706554772553434,-6.015766962256134,-8.299888247358584,-10.912672054500543,-8.872806026620761
-1.2930991754900183,-5.519058824529192,-6.5855473952427115,-7.600895257804384,-6.964878451534723
-1.4213554595662865,-5.76521315660872,-9.352177690797793,-8.262682701950249,-6.1225141391710185
-1.617560394766349,-5.376122981974172,-5.651730293815691,-8.507447124873671,-4.260762524980368
-1.3376271133606492,-4.904433046997228,-7.471297599779062,-6.7705012476105955,-5.801507202960151
-1.0508538149012487,-5.628595767345874,-6.370575570161055,-6.368244581623355,-6.651220666316744
-2.1407737812103154,-7.355416767672078,-9.96397763516866,-9.770869392523574,-10.95553968888869
-1.0998119979739622,-3.9692065465727726,-6.082629878994577,-5.381056114819339,-4.8320534667750765
-1.0215355396338597,-3.4704276832369647,-6.261163911626242,-4.6378670476097685,-4.885273296953919
-1.3918225796942707,-5.848574262619054,-6.03215647194514,-8.167216343213036,-7.548189251233831
-2.2310551657552957,-7.660502329433806,-10.836631286335681,-12.02749995921203,-11.607583719657688
-1.554107991579415,-5.525134349172475,-8.295296003410328,-8.45099914078694,-6.22005321404093
-1.9820197731430176,-6.947327143630785,-9.007695887895254,-10.53240316483216,-7.569227345195737
-1.8693897452199475,-7.1147949756400894,-11.832486094498666,-10.377275292658226,-9.468251769944414
-1.822035951027095,-5.278703223057009,-5.761797769012929,-11.044825558399998,-9.394405572319439
-1.210049093614368,-4.496232231535497,-6.072046346288536,-7.296349947520385,-5.476962981205749
-1.321927948007783,-5.380435673003007,-6.505047816901813,-5.894564160759785,-6.716887297569452
-0.9468626024270712,-4.327175983531946,-3.9159341776902137,-5.985550744807021,-4.432021787188963
-1.4955980912416917,-5.533230388462526,-4.729245541632109,-8.76965996241016,-5.551100449942453
-2.3688006975092573,-6.670141945915492,-10.684803191185024,-13.733422482086002,-13.631602608954946
-1.9423224338750746,-7.4445204872666695,-9.960291686688258,-10.786166642889452,-8.93423852550536
-1.2565231782793935,-5.187169131155243,-7.919073297653024,-7.679620528099611,-8.726278894098352
-1.1651891077823335,-4.394509923095363,-3.424514724930101,-6.4326381597968805,-6.3128755070227704
-1.699945844701702,-4.470931816955764,-5.118210271427765,-10.713925145325895,-7.713386225638119
-1.3435258798115632,-5.573157437712433,-10.061970181135905,-8.592961366541763,-8.603163543614192
-1.7548526274261773,-5.343938286518388,-9.166314763836557,-8.04985889927425,-8.99684093870894
-1.5936381609831982,-4.636160484463282,-8.353933460716704,-8.904184132906076,-7.508892952998959
-1.7166121561666738,-5.929529408696801,-8.388783501555386,-9.73425039870241,-8.993063922067446
-2.126095316757513,-6.822657473747297,-10.731102653777445,-12.214670329979064,-10.965750332835398
-1.8551236382198757,-4.572144947240675,-4.410477192146641,-11.088118858204071,-9.76346121502196
-1.5811182498294722,-5.215551787244969,-8.528066556943962,-8.353066563794163,-6.654495627026026
-1.1865949579744448,-4.690000306093474,-5.873062521671929,-6.6077198790599745,-5.544436201976806
-2.000077613674503,-6.060787341098848,-9.043294386973908,-10.043984103499968,-9.485429615266463
-1.64273523513092,-5.031770480669202,-7.809602351577023,-10.097688623482046,-8.405053573861228
-1.7744842379040715,-4.897654119743159,-6.851398532234326,-10.180718533264725,-8.298263464051066
-2.0359627608532267,-6.970878302273196,-7.700124598184368,-11.356215462644874,-12.071031969803345
-1.4046966271503296,-5.39164750173063,-8.822482752662316,-7.673254563002697,-6.21901031917222
-1.8007455408364457,-5.294167948126136,-6.043533085009489,-10.220337898596851,-8.838691895489319
-0.8086955968215723,-4.118784034878854,-4.700444021897322,-4.320276942812012,-3.872844080166924
-1.078883935356452,-6.702035049846106,-7.745809297771425,-6.336252376062114,-5.383613554866257
-1.5570234881867693,-6.50336590148326,-8.423835454180718,-8.22350583129737,-6.847870554264925
-2.030883266054636,-5.627076634183645,-10.340047462124362,-8.988659404774175,-10.190849393952632
-1.8216608021269234,-5.921622950351374,-6.986069133192327,-8.125900785926348,-8.243102386105617
-1.302684920953959,-5.023763427585839,-5.884877553587602,-6.677957408077533,-6.08953717501046
-1.6538709380920946,-4.563624254141597,-4.089365725816648,-9.29093483540761,-6.892725499919446
