noisy,xgb_near,xgb_full,ridge_near,ridge_full
-2.6104847617643143,-6.767059945668354,-7.263565867740916,-10.424582517574072,-11.032633828422131
-3.856013160942455,-10.023181324607858,-14.012315523198115,-15.340428909954738,-16.95966316295983
-3.218437739752344,-6.998388121301115,-9.941697295145001,-12.065453756979323,-11.590168969058062
-3.2891598092818195,-7.306645807552496,-9.753579588993325,-12.226292593263304,-13.52450640118094
-3.836653980559775,-9.98495971323576,-10.35864659120855,-19.512998842061602,-21.00738970592367
-3.004196126556425,-8.307185041624194,-8.32283449203894,-10.929880615494602,-10.754671471011843
-3.39105525001882,-7.806783047548364,-8.093542440244981,-13.61089963038662,-14.920481415158674
-1.9770093762569396,-7.1676290780983,-9.631103941221522,-9.130732836508374,-10.705938160795148
-2.526149729760389,-9.282264380592867,-12.237270068311421,-11.033774848620029,-23.591825185007867
-3.1180297105956414,-8.675506088355753,-10.29692339738668,-14.112189123040437,-13.34211333865395
-3.662179954422239,-9.496041174395724,-10.840175061530346,-12.219676328340112,-22.712114766464648
-3.3612702392530753,-8.603342911732831,-10.456392159762343,-13.037413155936258,-16.571432269986715
-2.7134885252628114,-8.730082701073298,-9.070525623981705,-8.535034311151216,-11.507078197597734
-2.9534030799721886,-7.945590860857962,-12.605397737411337,-14.625009535443343,-18.18183399130183
